2495.0,-2585.0,-24105.0,Eord Eorgh
3775.0,-2585.0,-24105.0,Eoch Eol
5055.0,-2585.0,-24105.0,Blons
6335.0,-2585.0,-24105.0,Cryovsky
7615.0,-2585.0,-24105.0,Cryof
8895.0,-2585.0,-24105.0,Eorld Eol
10175.0,-2585.0,-24105.0,Cryodst
11455.0,-2585.0,-24105.0,Eolls Eolls
12735.0,-2585.0,-24105.0,Eock Eolls
14015.0,-2585.0,-24105.0,Gloct
15295.0,-2585.0,-24105.0,Glot
16575.0,-2585.0,-24105.0,Eorgh Eolls
17855.0,-2585.0,-24105.0,Glorbs
19135.0,-2585.0,-24105.0,Eorgh Eock
20415.0,-2585.0,-24105.0,Eol Eock
21695.0,-2585.0,-24105.0,Eolls Eorgh
22975.0,-2585.0,-24105.0,Eock Eorgh
24255.0,-2585.0,-24105.0,Gloms
25535.0,-2585.0,-24105.0,Glow
26815.0,-2585.0,-24105.0,Eorgh Eorgh
28095.0,-2585.0,-24105.0,Eol Eorgh
29375.0,-2585.0,-24105.0,Eorgh Eol
30655.0,-2585.0,-24105.0,Glors
31935.0,-2585.0,-24105.0,Glocy
33215.0,-2585.0,-24105.0,Gloy
34495.0,-2585.0,-24105.0,Glort
35775.0,-2585.0,-24105.0,Gloz
37055.0,-2585.0,-24105.0,Eon Eoch
38335.0,-2585.0,-24105.0,Eohm Eoch
39615.0,-2585.0,-24105.0,Eon Eord
40895.0,-2585.0,-24105.0,Glory
42175.0,-2585.0,-24105.0,Eorg Eorld
43455.0,-2585.0,-24105.0,Eom Eorld
44735.0,-2585.0,-24105.0,Eorg Eok
46015.0,-2585.0,-24105.0,Glong
47295.0,-2585.0,-24105.0,Glosh
48575.0,-2585.0,-24105.0,Eohm Eorld
49855.0,-2585.0,-24105.0,Glosk
51135.0,-2585.0,-24105.0,Glonn
52415.0,-2585.0,-24105.0,Glods
53695.0,-2585.0,-24105.0,Eohn Eoch
54975.0,-2585.0,-24105.0,Glosp
56255.0,-2585.0,-24105.0,Eohn Eord
57535.0,-2585.0,-24105.0,Eork Eoch
58815.0,-2585.0,-24105.0,Eoq Eoch
60095.0,-2585.0,-24105.0,Eork Eord
61375.0,-2585.0,-24105.0,Brohs
62655.0,-2585.0,-24105.0,Eop Eorld
63935.0,-2585.0,-24105.0,Brorp
65215.0,-2585.0,-24105.0,Brotts
66495.0,-2585.0,-24105.0,Brov
67775.0,-2585.0,-24105.0,Eork Eorld
69055.0,-2585.0,-24105.0,Broms
70335.0,-2585.0,-24105.0,Eork Eok
71615.0,-2585.0,-24105.0,Brorr
72895.0,-2585.0,-24105.0,Bromt
74175.0,-2585.0,-24105.0,Brox
75455.0,-2585.0,-24105.0,Brors
76735.0,-2585.0,-24105.0,Eom Eock
78015.0,-2585.0,-24105.0,Broy
79295.0,-2585.0,-24105.0,Eohm Eolls
80575.0,-2585.0,-24105.0,Broz
81855.0,-2585.0,-24105.0,Eohm Eock
83135.0,-2585.0,-24105.0,Brolch
84415.0,-2585.0,-24105.0,Eom Eorgh
85695.0,-2585.0,-24105.0,Eorg Eol
86975.0,-2585.0,-24105.0,Bronks
88255.0,-2585.0,-24105.0,Eon Eorgh
89535.0,-2585.0,-24105.0,Eohm Eorgh
90815.0,-2585.0,-24105.0,Eon Eol
92095.0,-2585.0,-24105.0,Brosh
93375.0,-2585.0,-24105.0,Bronk
94655.0,-2585.0,-24105.0,Brosk
95935.0,-2585.0,-24105.0,Bronn
97215.0,-2585.0,-24105.0,Eohn Eock
98495.0,-2585.0,-24105.0,Brosm
99775.0,-2585.0,-24105.0,Eoq Eolls
101055.0,-2585.0,-24105.0,Eork Eock
102335.0,-2585.0,-24105.0,Grorn
103615.0,-2585.0,-24105.0,Groct
104895.0,-2585.0,-24105.0,Eohn Eorgh
106175.0,-2585.0,-24105.0,Grohs
107455.0,-2585.0,-24105.0,Grorbs
108735.0,-2585.0,-24105.0,Eork Eorgh
110015.0,-2585.0,-24105.0,Eoq Eorgh
111295.0,-2585.0,-24105.0,Grov
112575.0,-2585.0,-24105.0,Grown
-49985.0,-1305.0,-24105.0,Groms
-48705.0,-1305.0,-24105.0,Grow
-47425.0,-1305.0,-24105.0,Grorr
-46145.0,-1305.0,-24105.0,Eord Eom
-44865.0,-1305.0,-24105.0,Grox
-43585.0,-1305.0,-24105.0,Eok Eorg
-42305.0,-1305.0,-24105.0,Eorld Eom
-41025.0,-1305.0,-24105.0,Eok Eom
-39745.0,-1305.0,-24105.0,Eoch Eon
-38465.0,-1305.0,-24105.0,Eord Eon
-37185.0,-1305.0,-24105.0,Eoch Eohm
-35905.0,-1305.0,-24105.0,Grolch
-34625.0,-1305.0,-24105.0,Eorld Eon
-33345.0,-1305.0,-24105.0,Grory
-32065.0,-1305.0,-24105.0,Gronks
-30785.0,-1305.0,-24105.0,Grond
-29505.0,-1305.0,-24105.0,Grosc
-28225.0,-1305.0,-24105.0,Grong
-26945.0,-1305.0,-24105.0,Eolls Eom
-25665.0,-1305.0,-24105.0,Eock Eom
-24385.0,-1305.0,-24105.0,Grosk
-23105.0,-1305.0,-24105.0,Gronn
-21825.0,-1305.0,-24105.0,Grods
-20545.0,-1305.0,-24105.0,Eol Eom
-19265.0,-1305.0,-24105.0,Grosp
-17985.0,-1305.0,-24105.0,Eock Eon
-16705.0,-1305.0,-24105.0,Eolls Eohm
-15425.0,-1305.0,-24105.0,Byoct
-14145.0,-1305.0,-24105.0,Eorgh Eon
-12865.0,-1305.0,-24105.0,Byohs
-11585.0,-1305.0,-24105.0,Byorbs
-10305.0,-1305.0,-24105.0,Eol Eohm
-9025.0,-1305.0,-24105.0,Byotts
-7745.0,-1305.0,-24105.0,Eord Eop
-6465.0,-1305.0,-24105.0,Eoch Eohn
-5185.0,-1305.0,-24105.0,Eord Eohn
-3905.0,-1305.0,-24105.0,Byow
-2625.0,-1305.0,-24105.0,Eok Eop
-1345.0,-1305.0,-24105.0,Byomt
-65.0,-1305.0,-24105.0,Byox
1215.0,-1305.0,-24105.0,Eoch Eork
2495.0,-1305.0,-24105.0,Byocy
3775.0,-1305.0,-24105.0,Eoch Eoq
5055.0,-1305.0,-24105.0,Byort
6335.0,-1305.0,-24105.0,Eorld Eork
7615.0,-1305.0,-24105.0,Eok Eork
8895.0,-1305.0,-24105.0,Eorld Eoq
10175.0,-1305.0,-24105.0,Byomy
11455.0,-1305.0,-24105.0,Byory
12735.0,-1305.0,-24105.0,Eock Eop
14015.0,-1305.0,-24105.0,Eolls Eohn
15295.0,-1305.0,-24105.0,Eock Eohn
16575.0,-1305.0,-24105.0,Eorgh Eop
17855.0,-1305.0,-24105.0,Byosh
19135.0,-1305.0,-24105.0,Byonk
20415.0,-1305.0,-24105.0,Eol Eohn
21695.0,-1305.0,-24105.0,Byonn
22975.0,-1305.0,-24105.0,Eock Eork
24255.0,-1305.0,-24105.0,Eolls Eoq
25535.0,-1305.0,-24105.0,Eock Eoq
26815.0,-1305.0,-24105.0,Byons
28095.0,-1305.0,-24105.0,Aaellua
29375.0,-1305.0,-24105.0,Eorgh Eoq
30655.0,-1305.0,-24105.0,Aaellae
31935.0,-1305.0,-24105.0,Aaellooe
33215.0,-1305.0,-24105.0,Aaelloo
34495.0,-1305.0,-24105.0,Eorg Eom
35775.0,-1305.0,-24105.0,Eom Eom
37055.0,-1305.0,-24105.0,Eon Eorg
38335.0,-1305.0,-24105.0,Gyroh
39615.0,-1305.0,-24105.0,Eon Eom
40895.0,-1305.0,-24105.0,Gyroch
42175.0,-1305.0,-24105.0,Gyrord
43455.0,-1305.0,-24105.0,Eom Eon
44735.0,-1305.0,-24105.0,Eorg Eohm
46015.0,-1305.0,-24105.0,Eom Eohm
47295.0,-1305.0,-24105.0,Gyrock
48575.0,-1305.0,-24105.0,Gyrorgh
49855.0,-1305.0,-24105.0,Lyorn
51135.0,-1305.0,-24105.0,Lyoct
52415.0,-1305.0,-24105.0,Lyot
53695.0,-1305.0,-24105.0,Eohn Eorg
54975.0,-1305.0,-24105.0,Lyorbs
56255.0,-1305.0,-24105.0,Lyorp
57535.0,-1305.0,-24105.0,Lyotts
58815.0,-1305.0,-24105.0,Eoq Eorg
60095.0,-1305.0,-24105.0,Lyown
61375.0,-1305.0,-24105.0,Eoq Eom
62655.0,-1305.0,-24105.0,Eop Eon
63935.0,-1305.0,-24105.0,Eohn Eon
65215.0,-1305.0,-24105.0,Lyomt
66495.0,-1305.0,-24105.0,Eohn Eohm
67775.0,-1305.0,-24105.0,Lyors
69055.0,-1305.0,-24105.0,Lyocy
70335.0,-1305.0,-24105.0,Eork Eohm
71615.0,-1305.0,-24105.0,Eoq Eohm
72895.0,-1305.0,-24105.0,Lyoz
74175.0,-1305.0,-24105.0,Eom Eop
75455.0,-1305.0,-24105.0,Lyolch
76735.0,-1305.0,-24105.0,Lyomy
78015.0,-1305.0,-24105.0,Lyory
79295.0,-1305.0,-24105.0,Lyonks
80575.0,-1305.0,-24105.0,Eon Eohn
81855.0,-1305.0,-24105.0,Lyosc
83135.0,-1305.0,-24105.0,Lyong
84415.0,-1305.0,-24105.0,Eom Eork
85695.0,-1305.0,-24105.0,Lyonk
86975.0,-1305.0,-24105.0,Lyosk
88255.0,-1305.0,-24105.0,Eon Eork
89535.0,-1305.0,-24105.0,Eohm Eork
90815.0,-1305.0,-24105.0,Eon Eoq
92095.0,-1305.0,-24105.0,Lyosp
93375.0,-1305.0,-24105.0,Lyons
94655.0,-1305.0,-24105.0,Mylonts
95935.0,-1305.0,-24105.0,Eop Eohn
97215.0,-1305.0,-24105.0,Eohn Eohn
98495.0,-1305.0,-24105.0,Mylorld
99775.0,-1305.0,-24105.0,Eoq Eop
101055.0,-1305.0,-24105.0,Mylolls
102335.0,-1305.0,-24105.0,Mylock
103615.0,-1305.0,-24105.0,Mylorgh
104895.0,-1305.0,-24105.0,Eohn Eork
106175.0,-1305.0,-24105.0,Eop Eoq
107455.0,-1305.0,-24105.0,Eohn Eoq
108735.0,-1305.0,-24105.0,Eork Eork
110015.0,-1305.0,-24105.0,Lychoc
111295.0,-1305.0,-24105.0,Eork Eoq
112575.0,-1305.0,-24105.0,Lychovsky
-49985.0,-25.0,-24105.0,Mynorb
-48705.0,-25.0,-24105.0,Mynoh
-47425.0,-25.0,-24105.0,Eorl Thio
-46145.0,-25.0,-24105.0,Eor Thio
-44865.0,-25.0,-24105.0,Mynord
-43585.0,-25.0,-24105.0,Mynorld
-42305.0,-25.0,-24105.0,Mynok
-41025.0,-25.0,-24105.0,Mynolls
-39745.0,-25.0,-24105.0,Eorl Thoea
-38465.0,-25.0,-24105.0,Mynorgh
-37185.0,-25.0,-24105.0,Eorl Thoi
-35905.0,-25.0,-24105.0,Choct
-34625.0,-25.0,-24105.0,Eorm Thoea
-33345.0,-25.0,-24105.0,Chohs
-32065.0,-25.0,-24105.0,Eorm Thoi
-30785.0,-25.0,-24105.0,Eos Thoi
-29505.0,-25.0,-24105.0,Eocs Thoe
-28225.0,-25.0,-24105.0,Chov
-26945.0,-25.0,-24105.0,Eocs Thio
-25665.0,-25.0,-24105.0,Eowyg Thio
-24385.0,-25.0,-24105.0,Chow
-23105.0,-25.0,-24105.0,Chorr
-21825.0,-25.0,-24105.0,Oob Thio
-20545.0,-25.0,-24105.0,Chox
-19265.0,-25.0,-24105.0,Chors
-17985.0,-25.0,-24105.0,Chocy
-16705.0,-25.0,-24105.0,Eocs Thoi
-15425.0,-25.0,-24105.0,Chort
-14145.0,-25.0,-24105.0,Oob Thoea
-12865.0,-25.0,-24105.0,Ooscs Thoea
-11585.0,-25.0,-24105.0,Cholch
-10305.0,-25.0,-24105.0,Chomy
-9025.0,-25.0,-24105.0,Chory
-7745.0,-25.0,-24105.0,Eor Thaa
-6465.0,-25.0,-24105.0,Chond
-5185.0,-25.0,-24105.0,Chosc
-3905.0,-25.0,-24105.0,Chong
-2625.0,-25.0,-24105.0,Chosh
-1345.0,-25.0,-24105.0,Eorm Thua
-65.0,-25.0,-24105.0,Eos Thua
1215.0,-25.0,-24105.0,Eorl Theia
2495.0,-25.0,-24105.0,Eor Theia
3775.0,-25.0,-24105.0,Eorl Thae
5055.0,-25.0,-24105.0,Eor Thae
6335.0,-25.0,-24105.0,Eorm Theia
7615.0,-25.0,-24105.0,Eos Theia
8895.0,-25.0,-24105.0,Myrovsky
10175.0,-25.0,-24105.0,Myrof
11455.0,-25.0,-24105.0,Eocs Thaa
12735.0,-25.0,-24105.0,Clorn
14015.0,-25.0,-24105.0,Eocs Thua
15295.0,-25.0,-24105.0,Eowyg Thua
16575.0,-25.0,-24105.0,Oob Thaa
17855.0,-25.0,-24105.0,Ooscs Thaa
19135.0,-25.0,-24105.0,Clorp
20415.0,-25.0,-24105.0,Ooscs Thua
21695.0,-25.0,-24105.0,Clov
22975.0,-25.0,-24105.0,Clown
24255.0,-25.0,-24105.0,Eocs Thae
25535.0,-25.0,-24105.0,Clow
26815.0,-25.0,-24105.0,Oob Theia
28095.0,-25.0,-24105.0,Clomt
29375.0,-25.0,-24105.0,Oob Thae
30655.0,-25.0,-24105.0,Clors
31935.0,-25.0,-24105.0,Clocy
33215.0,-25.0,-24105.0,Ooc Thoe
34495.0,-25.0,-24105.0,Oowsy Thio
35775.0,-25.0,-24105.0,Ooc Thio
37055.0,-25.0,-24105.0,Clows
38335.0,-25.0,-24105.0,Clolch
39615.0,-25.0,-24105.0,Ood Thio
40895.0,-25.0,-24105.0,Clory
42175.0,-25.0,-24105.0,Clonks
43455.0,-25.0,-24105.0,Ooc Thoea
44735.0,-25.0,-24105.0,Closc
46015.0,-25.0,-24105.0,Ooc Thoi
47295.0,-25.0,-24105.0,Ood Thoea
48575.0,-25.0,-24105.0,Oovsky Thoea
49855.0,-25.0,-24105.0,Closk
51135.0,-25.0,-24105.0,Oovsky Thoi
52415.0,-25.0,-24105.0,Clods
53695.0,-25.0,-24105.0,Closm
54975.0,-25.0,-24105.0,Closp
56255.0,-25.0,-24105.0,Clons
57535.0,-25.0,-24105.0,Rhorld
58815.0,-25.0,-24105.0,Oog Thoe
60095.0,-25.0,-24105.0,Oodst Thio
61375.0,-25.0,-24105.0,Oog Thio
62655.0,-25.0,-24105.0,Oof Thoea
63935.0,-25.0,-24105.0,Oosms Thoea
65215.0,-25.0,-24105.0,Oof Thoi
66495.0,-25.0,-24105.0,Rhom
67775.0,-25.0,-24105.0,Oodst Thoea
69055.0,-25.0,-24105.0,Rhohm
70335.0,-25.0,-24105.0,Rhop
71615.0,-25.0,-24105.0,Rhohn
72895.0,-25.0,-24105.0,Rhork
74175.0,-25.0,-24105.0,Ooc Thaa
75455.0,-25.0,-24105.0,Oowsy Thua
76735.0,-25.0,-24105.0,Whorn
78015.0,-25.0,-24105.0,Ood Thaa
79295.0,-25.0,-24105.0,Oovsky Thaa
80575.0,-25.0,-24105.0,Ood Thua
81855.0,-25.0,-24105.0,Oovsky Thua
83135.0,-25.0,-24105.0,Whorp
84415.0,-25.0,-24105.0,Whotts
85695.0,-25.0,-24105.0,Oowsy Thae
86975.0,-25.0,-24105.0,Ooc Thae
88255.0,-25.0,-24105.0,Ood Theia
89535.0,-25.0,-24105.0,Oovsky Theia
90815.0,-25.0,-24105.0,Whorr
92095.0,-25.0,-24105.0,Oovsky Thae
93375.0,-25.0,-24105.0,Oof Thaa
94655.0,-25.0,-24105.0,Whors
95935.0,-25.0,-24105.0,Oof Thua
97215.0,-25.0,-24105.0,Whoy
98495.0,-25.0,-24105.0,Oodst Thaa
99775.0,-25.0,-24105.0,Whoz
101055.0,-25.0,-24105.0,Whows
102335.0,-25.0,-24105.0,Oog Thua
103615.0,-25.0,-24105.0,Oof Theia
104895.0,-25.0,-24105.0,Whory
106175.0,-25.0,-24105.0,Whonks
107455.0,-25.0,-24105.0,Oosms Thae
108735.0,-25.0,-24105.0,Whosc
110015.0,-25.0,-24105.0,Oog Theia
111295.0,-25.0,-24105.0,Oodst Thae
112575.0,-25.0,-24105.0,Oog Thae
-49985.0,1255.0,-24105.0,Eorl Thooe
-48705.0,1255.0,-24105.0,Eor Thooe
-47425.0,1255.0,-24105.0,Whods
-46145.0,1255.0,-24105.0,Whosm
-44865.0,1255.0,-24105.0,Whosp
-43585.0,1255.0,-24105.0,Eos Thooe
-42305.0,1255.0,-24105.0,Eorm Thoo
-41025.0,1255.0,-24105.0,Pyroct
-39745.0,1255.0,-24105.0,Eorl Tha
-38465.0,1255.0,-24105.0,Eor Tha
-37185.0,1255.0,-24105.0,Pyrorbs
-35905.0,1255.0,-24105.0,Eor Thue
-34625.0,1255.0,-24105.0,Pyrotts
-33345.0,1255.0,-24105.0,Eos Tha
-32065.0,1255.0,-24105.0,Pyrown
-30785.0,1255.0,-24105.0,Eos Thue
-29505.0,1255.0,-24105.0,Eocs Thooe
-28225.0,1255.0,-24105.0,Pyrorr
-26945.0,1255.0,-24105.0,Pyromt
-25665.0,1255.0,-24105.0,Eowyg Thoo
-24385.0,1255.0,-24105.0,Pyrors
-23105.0,1255.0,-24105.0,Pyrocy
-21825.0,1255.0,-24105.0,Pyroy
-20545.0,1255.0,-24105.0,Pyrort
-19265.0,1255.0,-24105.0,Pyroz
-17985.0,1255.0,-24105.0,Eowyg Tha
-16705.0,1255.0,-24105.0,Pyrolch
-15425.0,1255.0,-24105.0,Pyromy
-14145.0,1255.0,-24105.0,Oob Tha
-12865.0,1255.0,-24105.0,Pyronks
-11585.0,1255.0,-24105.0,Pyrond
-10305.0,1255.0,-24105.0,Ooscs Thue
-9025.0,1255.0,-24105.0,Eorl Thai
-7745.0,1255.0,-24105.0,Pyrosh
-6465.0,1255.0,-24105.0,Eorl The
-5185.0,1255.0,-24105.0,Eor The
-3905.0,1255.0,-24105.0,Eorm Thai
-2625.0,1255.0,-24105.0,Eos Thai
-1345.0,1255.0,-24105.0,Pyrosm
-65.0,1255.0,-24105.0,Pyrosp
1215.0,1255.0,-24105.0,Pyrons
2495.0,1255.0,-24105.0,Crorn
3775.0,1255.0,-24105.0,Eorl Thoae
5055.0,1255.0,-24105.0,Crot
6335.0,1255.0,-24105.0,Crohs
7615.0,1255.0,-24105.0,Eos Thiae
8895.0,1255.0,-24105.0,Eorm Thoae
10175.0,1255.0,-24105.0,Crotts
11455.0,1255.0,-24105.0,Eocs Thai
12735.0,1255.0,-24105.0,Eowyg Thai
14015.0,1255.0,-24105.0,Croms
15295.0,1255.0,-24105.0,Eowyg The
16575.0,1255.0,-24105.0,Crorr
17855.0,1255.0,-24105.0,Ooscs Thai
19135.0,1255.0,-24105.0,Crox
20415.0,1255.0,-24105.0,Crors
21695.0,1255.0,-24105.0,Eocs Thiae
22975.0,1255.0,-24105.0,Croy
24255.0,1255.0,-24105.0,Crort
25535.0,1255.0,-24105.0,Croz
26815.0,1255.0,-24105.0,Crows
28095.0,1255.0,-24105.0,Crolch
29375.0,1255.0,-24105.0,Cromy
30655.0,1255.0,-24105.0,Ooscs Thoae
31935.0,1255.0,-24105.0,Oowsy Thooe
33215.0,1255.0,-24105.0,Ooc Thooe
34495.0,1255.0,-24105.0,Oowsy Thoo
35775.0,1255.0,-24105.0,Crong
37055.0,1255.0,-24105.0,Crosh
38335.0,1255.0,-24105.0,Oovsky Thooe
39615.0,1255.0,-24105.0,Ood Thoo
40895.0,1255.0,-24105.0,Cronn
42175.0,1255.0,-24105.0,Crods
43455.0,1255.0,-24105.0,Ooc Tha
44735.0,1255.0,-24105.0,Crosp
46015.0,1255.0,-24105.0,Crons
47295.0,1255.0,-24105.0,Ood Tha
48575.0,1255.0,-24105.0,Synoct
49855.0,1255.0,-24105.0,Synot
51135.0,1255.0,-24105.0,Synohs
52415.0,1255.0,-24105.0,Synorbs
53695.0,1255.0,-24105.0,Oosms Thooe
54975.0,1255.0,-24105.0,Oof Thoo
56255.0,1255.0,-24105.0,Oosms Thoo
57535.0,1255.0,-24105.0,Oodst Thooe
58815.0,1255.0,-24105.0,Synoms
60095.0,1255.0,-24105.0,Oodst Thoo
61375.0,1255.0,-24105.0,Oog Thoo
62655.0,1255.0,-24105.0,Oof Tha
63935.0,1255.0,-24105.0,Synox
65215.0,1255.0,-24105.0,Oof Thue
66495.0,1255.0,-24105.0,Oosms Thue
67775.0,1255.0,-24105.0,Synoy
69055.0,1255.0,-24105.0,Synort
70335.0,1255.0,-24105.0,Oodst Thue
71615.0,1255.0,-24105.0,Synows
72895.0,1255.0,-24105.0,Synolch
74175.0,1255.0,-24105.0,Ooc Thai
75455.0,1255.0,-24105.0,Synory
76735.0,1255.0,-24105.0,Synonks
78015.0,1255.0,-24105.0,Synond
79295.0,1255.0,-24105.0,Oovsky Thai
80575.0,1255.0,-24105.0,Ood The
81855.0,1255.0,-24105.0,Synosh
83135.0,1255.0,-24105.0,Oowsy Thiae
84415.0,1255.0,-24105.0,Synosk
85695.0,1255.0,-24105.0,Synonn
86975.0,1255.0,-24105.0,Synods
88255.0,1255.0,-24105.0,Synosm
89535.0,1255.0,-24105.0,Oovsky Thiae
90815.0,1255.0,-24105.0,Ood Thoae
92095.0,1255.0,-24105.0,Oovsky Thoae
93375.0,1255.0,-24105.0,Stroct
94655.0,1255.0,-24105.0,Strot
95935.0,1255.0,-24105.0,Strohs
97215.0,1255.0,-24105.0,Strorbs
98495.0,1255.0,-24105.0,Strorp
99775.0,1255.0,-24105.0,Oog Thai
101055.0,1255.0,-24105.0,Oodst The
102335.0,1255.0,-24105.0,Strown
103615.0,1255.0,-24105.0,Oof Thiae
104895.0,1255.0,-24105.0,Oosms Thiae
106175.0,1255.0,-24105.0,Strorr
107455.0,1255.0,-24105.0,Oosms Thoae
108735.0,1255.0,-24105.0,Strox
110015.0,1255.0,-24105.0,Oog Thiae
111295.0,1255.0,-24105.0,Strocy
112575.0,1255.0,-24105.0,Stroy
-49985.0,2535.0,-24105.0,Strort
-48705.0,2535.0,-24105.0,Stroz
-47425.0,2535.0,-24105.0,Strows
-46145.0,2535.0,-24105.0,Strolch
-44865.0,2535.0,-24105.0,Stromy
-43585.0,2535.0,-24105.0,Ooch Thoe
-42305.0,2535.0,-24105.0,Stronks
-41025.0,2535.0,-24105.0,Strond
-39745.0,2535.0,-24105.0,Oorb Thoea
-38465.0,2535.0,-24105.0,Ooh Thoea
-37185.0,2535.0,-24105.0,Oorb Thoi
-35905.0,2535.0,-24105.0,Stronk
-34625.0,2535.0,-24105.0,Strosk
-33345.0,2535.0,-24105.0,Ooch Thoea
-32065.0,2535.0,-24105.0,Oonts Thoi
-30785.0,2535.0,-24105.0,Strosm
-29505.0,2535.0,-24105.0,Strosp
-28225.0,2535.0,-24105.0,Strons
-26945.0,2535.0,-24105.0,Syrorn
-25665.0,2535.0,-24105.0,Syroct
-24385.0,2535.0,-24105.0,Syrot
-23105.0,2535.0,-24105.0,Oolls Thoe
-21825.0,2535.0,-24105.0,Syrorbs
-20545.0,2535.0,-24105.0,Oolls Thio
-19265.0,2535.0,-24105.0,Syrotts
-17985.0,2535.0,-24105.0,Oorld Thoea
-16705.0,2535.0,-24105.0,Syrown
-15425.0,2535.0,-24105.0,Syroms
-14145.0,2535.0,-24105.0,Ook Thoea
-12865.0,2535.0,-24105.0,Syrorr
-11585.0,2535.0,-24105.0,Ook Thoi
-10305.0,2535.0,-24105.0,Oolls Thoi
-9025.0,2535.0,-24105.0,Oorb Thaa
-7745.0,2535.0,-24105.0,Ooh Thaa
-6465.0,2535.0,-24105.0,Oorb Thua
-5185.0,2535.0,-24105.0,Syrort
-3905.0,2535.0,-24105.0,Oonts Thaa
-2625.0,2535.0,-24105.0,Ooch Thaa
-1345.0,2535.0,-24105.0,Syrolch
-65.0,2535.0,-24105.0,Ooch Thua
1215.0,2535.0,-24105.0,Oorb Theia
2495.0,2535.0,-24105.0,Syronks
3775.0,2535.0,-24105.0,Syrond
5055.0,2535.0,-24105.0,Syrosc
6335.0,2535.0,-24105.0,Syrong
7615.0,2535.0,-24105.0,Ooch Theia
8895.0,2535.0,-24105.0,Syronk
10175.0,2535.0,-24105.0,Syrosk
11455.0,2535.0,-24105.0,Syronn
12735.0,2535.0,-24105.0,Syrods
14015.0,2535.0,-24105.0,Oord Thua
15295.0,2535.0,-24105.0,Syrosp
16575.0,2535.0,-24105.0,Ook Thaa
17855.0,2535.0,-24105.0,Cyorn
19135.0,2535.0,-24105.0,Cyoct
20415.0,2535.0,-24105.0,Oolls Thua
21695.0,2535.0,-24105.0,Cyohs
22975.0,2535.0,-24105.0,Cyorbs
24255.0,2535.0,-24105.0,Cyorp
25535.0,2535.0,-24105.0,Cyotts
26815.0,2535.0,-24105.0,Cyov
28095.0,2535.0,-24105.0,Oolls Theia
29375.0,2535.0,-24105.0,Ook Thae
30655.0,2535.0,-24105.0,Cyow
31935.0,2535.0,-24105.0,Oock Thoe
33215.0,2535.0,-24105.0,Cyomt
34495.0,2535.0,-24105.0,Oock Thio
35775.0,2535.0,-24105.0,Oorgh Thio
37055.0,2535.0,-24105.0,Ool Thoe
38335.0,2535.0,-24105.0,Cyoy
39615.0,2535.0,-24105.0,Cyort
40895.0,2535.0,-24105.0,Cyoz
42175.0,2535.0,-24105.0,Oock Thoea
43455.0,2535.0,-24105.0,Oorgh Thoea
44735.0,2535.0,-24105.0,Oock Thoi
46015.0,2535.0,-24105.0,Cyory
47295.0,2535.0,-24105.0,Cyonks
48575.0,2535.0,-24105.0,Oorg Thoea
49855.0,2535.0,-24105.0,Cyosc
51135.0,2535.0,-24105.0,Oorg Thoi
52415.0,2535.0,-24105.0,Oom Thoe
53695.0,2535.0,-24105.0,Cyonk
54975.0,2535.0,-24105.0,Cyosk
56255.0,2535.0,-24105.0,Cyonn
57535.0,2535.0,-24105.0,Oohm Thoe
58815.0,2535.0,-24105.0,Oop Thoe
60095.0,2535.0,-24105.0,Oohm Thio
